source,year,month,iso3,hooks,sets,lat_index,lon_index,region,region_CCSBT
iccat,2019,2,PAN,7500.0,0,1.2,-11.4,Other_Region,Other_Region
iccat,2019,9,ZAF,1600.0,0,-7.6,3.4,South_Atlantic,9
iccat,2019,11,ZAF,2880.0,0,-8.2,3.8,South_Atlantic,9
iccat,2019,11,ZAF,10250.0,0,-8.2,3.8,South_Atlantic,9
iccat,2019,3,PAN,2800.0,0,1.4,-9.4,Other_Region,Other_Region
iccat,2019,5,PAN,5300.0,0,2.2,-11.4,Other_Region,Other_Region
iccat,2017,2,ZAF,2032.0,0,-7.4,3.2,South_Atlantic,9
iccat,2017,3,ZAF,1700.0,0,-7.4,3.2,South_Atlantic,9
iccat,2017,6,ZAF,5990.0,0,-7.4,2.8,South_Atlantic,9
iccat,2017,6,ZAF,4800.0,0,-7.4,2.8,South_Atlantic,9
iccat,2017,6,ZAF,3700.0,0,-7.4,2.8,South_Atlantic,9
iccat,2019,4,MEX,1248.0,0,4.2,-19.6,Other_Region,Other_Region
iccat,2018,10,ZAF,1550.0,0,-7.2,2.6,South_Atlantic,9
iccat,2019,9,PAN,17600.0,0,1.8,-10.0,Other_Region,Other_Region
iccat,2017,10,JPN,24900.0,11,10.0,-10.0,Other_Region,Other_Region
,2019,7,CAN,0.0,1,9.0,-11.0,Other_Region,Other_Region
,2018,5,JPN,0.0,1,-12.0,23.0,Other_Region,8
,2017,4,CHN,0.0,8,-10.0,-13.0,South_Atlantic,10
iccat,2019,11,JPN,2669.0,1,10.0,-4.0,Other_Region,Other_Region
iccat,2017,11,CHN,24000.0,0,9.0,-6.0,Other_Region,Other_Region
iccat,2018,4,MEX,3374.0,0,4.8,-19.8,Other_Region,Other_Region
iccat,2018,3,ZAF,10000.0,0,-7.8,3.6,South_Atlantic,9
iccat,2018,4,MEX,648.0,0,3.8,-20.2,Other_Region,Other_Region
iccat,2018,11,MEX,1272.0,0,4.6,-19.0,Other_Region,Other_Region
iccat,2019,5,PAN,28600.0,0,1.4,-10.4,Other_Region,Other_Region
iccat,2019,10,PAN,29400.0,0,1.4,-9.6,Other_Region,Other_Region
iccat,2019,12,PAN,39600.0,0,1.4,-11.8,Other_Region,Other_Region
iccat,2019,2,MEX,588.0,0,4.4,-19.2,Other_Region,Other_Region
iccat,2018,9,ZAF,5350.0,0,-7.4,3.0,South_Atlantic,9
iccat,2019,9,PAN,26800.0,0,1.6,-10.4,Other_Region,Other_Region
iccat,2018,1,MEX,644.0,0,4.2,-19.4,Other_Region,Other_Region
iccat,2018,6,ZAF,6400.0,0,-7.2,3.0,South_Atlantic,9
iccat,2018,6,ZAF,39600.0,0,-7.2,3.0,South_Atlantic,9
iccat,2018,6,ZAF,1500.0,0,-7.2,3.0,South_Atlantic,9
iccat,2019,11,ZAF,4070.0,0,-7.2,3.2,South_Atlantic,9
iccat,2019,11,ZAF,1440.0,0,-7.2,3.2,South_Atlantic,9
iccat,2019,11,ZAF,1600.0,0,-7.2,3.2,South_Atlantic,9
iccat,2019,7,PAN,2600.0,0,1.8,-10.2,Other_Region,Other_Region
iccat,2018,10,KOR,169424.0,77,11.0,-5.0,Other_Region,Other_Region
,2017,7,ESP,0.0,49,9.0,-6.0,Other_Region,Other_Region
,2017,10,CHN,0.0,1,9.0,-6.0,Other_Region,Other_Region
,2018,5,JPN,0.0,1,-11.0,31.0,South_Pacific,7
,2019,5,KOR,0.0,1,-10.0,-2.0,South_Atlantic,9
iccat,2018,10,MEX,576.0,0,4.8,-18.6,Other_Region,Other_Region
iccat,2019,3,MEX,3519.0,0,4.8,-19.4,Other_Region,Other_Region
iccat,2019,5,PAN,24100.0,0,0.6,-8.8,Other_Region,Other_Region
iccat,2018,2,MEX,7224.0,0,4.6,-20.0,Other_Region,Other_Region
iccat,2019,11,MEX,1170.0,0,4.6,-19.6,Other_Region,Other_Region
iccat,2017,3,ZAF,1352.0,0,-7.6,3.2,South_Atlantic,9
iccat,2019,10,PAN,2700.0,0,2.2,-11.8,Other_Region,Other_Region
iccat,2017,12,PRT,117100.0,0,6.4,-4.4,Other_Region,Other_Region
iccat,2018,5,ZAF,2604.0,0,-7.4,3.2,South_Atlantic,9
iccat,2018,5,ZAF,5600.0,0,-7.4,3.2,South_Atlantic,9
iccat,2018,5,ZAF,9800.0,0,-7.4,3.2,South_Atlantic,9
iccat,2019,4,PAN,2800.0,0,0.8,-9.6,Other_Region,Other_Region
iccat,2019,4,PAN,16500.0,0,1.6,-11.4,Other_Region,Other_Region
iccat,2019,6,PAN,13200.0,0,1.6,-10.4,Other_Region,Other_Region
iccat,2019,6,PAN,51600.0,0,1.6,-10.8,Other_Region,Other_Region
iccat,2019,8,PAN,24200.0,0,1.6,-10.0,Other_Region,Other_Region
iccat,2019,9,PAN,34300.0,0,1.6,-9.6,Other_Region,Other_Region
iccat,2017,11,CHN,14400.0,1,9.0,-5.0,Other_Region,Other_Region
,2018,6,ESP,0.0,1,9.0,-2.0,Other_Region,Other_Region
,2018,10,DNK,0.0,1,9.0,-1.0,Other_Region,Other_Region
iccat,2017,10,KOR,23120.0,1,11.0,-6.0,Other_Region,Other_Region
,2019,4,KOR,0.0,1,-10.0,1.0,South_Atlantic,9
iccat,2019,10,JPN,6885.0,7,12.0,-3.0,Other_Region,Other_Region
iccat,2018,1,MEX,5184.0,0,4.8,-19.6,Other_Region,Other_Region
iccat,2018,1,MEX,10973.0,0,4.8,-20.0,North_Pacific,Other_Region
iccat,2018,7,ZAF,1000.0,0,-7.8,2.4,South_Atlantic,9
iccat,2019,8,PAN,2700.0,0,1.2,-11.4,Other_Region,Other_Region
iccat,2019,10,PAN,54000.0,0,1.2,-10.4,Other_Region,Other_Region
iccat,2019,7,MEX,31089.0,0,3.8,-19.6,Other_Region,Other_Region
iccat,2017,6,ZAF,1550.0,0,-6.6,1.4,South_Atlantic,15
iccat,2019,7,PAN,9900.0,0,1.4,-10.2,Other_Region,Other_Region
iccat,2019,3,PAN,18400.0,0,2.2,-11.2,Other_Region,Other_Region
iccat,2018,11,MEX,3552.0,0,4.4,-19.8,Other_Region,Other_Region
iccat,2019,8,MEX,4966.0,0,4.4,-19.6,Other_Region,Other_Region
iccat,2019,2,PAN,13000.0,0,1.6,-9.4,Other_Region,Other_Region
iccat,2019,8,PAN,9900.0,0,1.6,-12.0,Other_Region,Other_Region
iccat,2018,8,MEX,5536.0,0,4.2,-19.4,Other_Region,Other_Region
iccat,2018,12,MEX,2150.0,0,4.2,-19.6,Other_Region,Other_Region
iccat,2019,2,MEX,2354.0,0,4.2,-19.8,Other_Region,Other_Region
iccat,2019,5,MEX,1920.0,0,4.2,-19.8,Other_Region,Other_Region
iccat,2019,9,MEX,8454.0,0,4.2,-19.6,Other_Region,Other_Region
iccat,2019,10,PAN,53200.0,0,1.8,-10.6,Other_Region,Other_Region
,2017,8,ESP,0.0,5,9.0,-3.0,Other_Region,Other_Region
iccat,2018,2,MEX,1152.0,0,3.8,-20.0,Other_Region,Other_Region
iccat,2018,11,MEX,14334.0,0,4.6,-19.4,Other_Region,Other_Region
iccat,2017,4,ZAF,3300.0,0,-7.6,3.0,South_Atlantic,9
iccat,2019,9,ZAF,3580.0,0,-8.2,3.6,South_Atlantic,9
iccat,2019,9,ZAF,9072.0,0,-8.2,3.6,South_Atlantic,9
iccat,2019,5,PAN,46400.0,0,1.4,-10.8,Other_Region,Other_Region
iccat,2019,9,PAN,5400.0,0,1.4,-10.4,Other_Region,Other_Region
iccat,2019,2,PAN,10800.0,0,2.2,-11.0,Other_Region,Other_Region
iccat,2019,8,PAN,2600.0,0,2.2,-10.0,Other_Region,Other_Region
iccat,2018,5,MEX,2370.0,0,4.4,-19.8,Other_Region,Other_Region
iccat,2018,10,MEX,3192.0,0,4.4,-19.2,Other_Region,Other_Region
iccat,2019,2,MEX,1152.0,0,4.4,-19.8,Other_Region,Other_Region
iccat,2019,12,MEX,5760.0,0,4.4,-19.4,Other_Region,Other_Region
iccat,2019,4,PAN,13700.0,0,0.8,-9.8,Other_Region,Other_Region
iccat,2019,10,PAN,41600.0,0,1.6,-10.6,Other_Region,Other_Region
iccat,2018,5,MEX,1152.0,0,4.2,-19.4,Other_Region,Other_Region
iccat,2019,6,PAN,14500.0,0,1.8,-9.4,Other_Region,Other_Region
,2018,8,JPN,0.0,1,-11.0,10.0,South_Indian,9
,2019,11,CHN,0.0,5,13.0,1.0,Other_Region,Other_Region
,2018,5,JPN,0.0,1,-12.0,20.0,Other_Region,8
iccat,2017,10,JPN,74942.0,29,9.0,-10.0,Other_Region,Other_Region
iccat,2018,10,JPN,507384.0,182,11.0,-5.0,Other_Region,Other_Region
iccat,2018,4,MEX,4590.0,0,4.8,-20.2,North_Pacific,Other_Region
iccat,2019,2,MEX,576.0,0,4.8,-18.8,Other_Region,Other_Region
iccat,2017,4,ZAF,1300.0,0,-7.8,3.2,South_Atlantic,9
iccat,2017,11,ZAF,4100.0,0,-8.2,3.8,South_Atlantic,9
iccat,2017,11,ZAF,2400.0,0,-8.2,3.8,South_Atlantic,9
iccat,2019,8,PAN,36000.0,0,1.4,-11.8,Other_Region,Other_Region
iccat,2018,5,MEX,3033.0,0,4.4,-20.0,Other_Region,Other_Region
iccat,2019,5,PRT,39250.0,0,6.4,-4.4,Other_Region,Other_Region
iccat,2019,3,PAN,7500.0,0,0.8,-10.4,Other_Region,Other_Region
iccat,2019,2,PAN,36800.0,0,1.6,-10.8,Other_Region,Other_Region
iccat,2018,6,MEX,25828.0,0,4.2,-20.0,Other_Region,Other_Region
iccat,2018,10,MEX,1968.0,0,4.2,-19.4,Other_Region,Other_Region
iccat,2019,8,PAN,18500.0,0,1.8,-10.0,Other_Region,Other_Region
,2017,7,CAN,0.0,1,10.0,-12.0,Other_Region,Other_Region
,2018,7,PRT,0.0,16,9.0,-8.0,Other_Region,Other_Region
,2019,6,ESP,0.0,4,9.0,-1.0,Other_Region,Other_Region
iotc,2018,4,JPN,6798.0,2,-10.0,5.0,Other_Region,9
,2019,5,JPN,0.0,1,-12.0,12.0,Other_Region,Other_Region
,2017,10,CHN,0.0,3,-13.0,2.0,Other_Region,Other_Region
,2018,1,CHN,0.0,1,-15.0,2.0,Other_Region,Other_Region
iccat,2018,8,MEX,23479.0,0,3.8,-20.0,Other_Region,Other_Region
iccat,2018,10,MEX,9704.0,0,4.6,-19.6,Other_Region,Other_Region
iccat,2017,2,ZAF,2400.0,0,-7.6,3.2,South_Atlantic,9
iccat,2019,9,ZAF,2650.0,0,-7.6,3.2,South_Atlantic,9
iccat,2017,6,PRT,150180.0,0,6.4,-4.4,Other_Region,Other_Region
iccat,2017,10,ZAF,1600.0,0,-7.4,3.2,South_Atlantic,9
iccat,2019,7,PAN,7300.0,0,0.8,-9.4,Other_Region,Other_Region
iccat,2019,3,PAN,52800.0,0,1.6,-11.0,Other_Region,Other_Region
iccat,2019,10,PAN,75900.0,0,1.6,-11.0,Other_Region,Other_Region
iccat,2018,3,MEX,1224.0,0,4.2,-20.0,Other_Region,Other_Region
iccat,2019,2,MEX,5367.0,0,4.2,-20.0,Other_Region,Other_Region
iccat,2019,2,PAN,57600.0,0,1.8,-11.4,Other_Region,Other_Region
iccat,2019,4,PAN,80300.0,0,1.8,-11.8,Other_Region,Other_Region
iccat,2019,8,PAN,5800.0,0,1.8,-12.0,Other_Region,Other_Region
iccat,2019,9,PAN,106600.0,0,1.8,-11.4,Other_Region,Other_Region
iccat,2019,12,PAN,2600.0,0,1.8,-4.0,Other_Region,Other_Region
iccat,2017,5,JPN,25300.0,1,-10.0,-2.0,South_Atlantic,9
,2019,10,CAN,0.0,1,9.0,-10.0,Other_Region,Other_Region
,2018,8,ESP,0.0,28,9.0,-9.0,Other_Region,Other_Region
,2017,11,CHN,0.0,2,-10.0,-5.0,South_Atlantic,10
,2017,11,CHN,0.0,1,-12.0,-5.0,South_Atlantic,10
,2017,12,CHN,0.0,6,-12.0,-6.0,South_Atlantic,10
iccat,2018,2,MEX,3888.0,0,4.8,-19.4,Other_Region,Other_Region
iccat,2018,11,ZAF,800.0,0,-7.8,3.4,South_Atlantic,9
iccat,2019,5,PAN,2500.0,0,0.6,-9.8,Other_Region,Other_Region
iccat,2019,2,PAN,4800.0,0,1.2,-11.8,Other_Region,Other_Region
iccat,2019,6,PAN,1800.0,0,1.2,-9.6,Other_Region,Other_Region
iccat,2017,2,ZAF,3100.0,0,-8.2,3.6,South_Atlantic,9
iccat,2019,3,ZAF,1400.0,0,-8.2,3.6,South_Atlantic,9
iccat,2019,3,PAN,37500.0,0,1.4,-10.8,Other_Region,Other_Region
iccat,2019,5,PAN,36700.0,0,1.4,-10.2,Other_Region,Other_Region
iccat,2019,1,PAN,2400.0,0,2.2,-10.8,Other_Region,Other_Region
iccat,2018,9,MEX,2856.0,0,4.4,-19.2,Other_Region,Other_Region
iccat,2019,4,PAN,2500.0,0,0.8,-8.6,Other_Region,Other_Region
iccat,2019,6,PAN,21200.0,0,0.8,-8.6,Other_Region,Other_Region
iccat,2018,12,MEX,1132.0,0,4.2,-20.0,Other_Region,Other_Region
iccat,2018,3,ZAF,1550.0,0,-7.2,2.6,South_Atlantic,9
,2017,7,ESP,0.0,4,9.0,-5.0,Other_Region,Other_Region
,2017,6,ESP,0.0,7,9.0,-1.0,Other_Region,Other_Region
,2018,6,ESP,0.0,6,9.0,-1.0,Other_Region,Other_Region
,2017,11,ESP,0.0,8,9.0,-4.0,Other_Region,Other_Region
,2019,3,TWN,0.0,1,-12.0,26.0,Other_Region,Other_Region
,2019,12,CAN,0.0,4,9.0,-12.0,Other_Region,Other_Region
iccat,2018,10,JPN,29992.0,6,12.0,-4.0,Other_Region,Other_Region
,2019,7,CHN,0.0,2,-10.0,-13.0,South_Atlantic,10
iccat,2018,5,ZAF,1512.0,0,-7.8,3.4,South_Atlantic,9
iccat,2018,5,ZAF,14160.0,0,-7.8,3.4,South_Atlantic,9
iccat,2019,10,PAN,7500.0,0,1.2,-9.2,Other_Region,Other_Region
iccat,2018,11,MEX,1800.0,0,4.6,-20.0,Other_Region,Other_Region
iccat,2017,8,ZAF,12950.0,0,-7.6,3.4,South_Atlantic,9
iccat,2019,4,PAN,7900.0,0,1.4,-10.2,Other_Region,Other_Region
iccat,2019,8,PAN,9400.0,0,1.4,-10.0,Other_Region,Other_Region
iccat,2019,9,PAN,51600.0,0,1.4,-9.4,Other_Region,Other_Region
iccat,2019,10,PAN,23100.0,0,1.4,-9.2,Other_Region,Other_Region
iccat,2019,2,PAN,15000.0,0,2.2,-11.8,Other_Region,Other_Region
iccat,2019,9,PAN,2000.0,0,2.2,-10.8,Other_Region,Other_Region
iccat,2019,3,MEX,1767.0,0,4.4,-20.0,Other_Region,Other_Region
iccat,2019,7,ZAF,4898.0,0,-7.4,3.2,South_Atlantic,9
iccat,2019,3,MEX,2016.0,0,3.6,-19.8,Other_Region,Other_Region
iccat,2018,8,MEX,4558.0,0,4.2,-20.2,Other_Region,Other_Region
iccat,2019,2,PAN,4900.0,0,1.8,-9.4,Other_Region,Other_Region
,2017,9,USA,0.0,4,9.0,-32.0,North_Pacific,Other_Region
,2017,7,ESP,0.0,6,9.0,-1.0,Other_Region,Other_Region
,2019,10,CHN,0.0,2,11.0,-6.0,Other_Region,Other_Region
,2019,10,ESP,0.0,23,9.0,-2.0,Other_Region,Other_Region
,2017,9,CAN,0.0,2,10.0,-12.0,Other_Region,Other_Region
iccat,2018,10,MEX,4256.0,0,4.8,-18.8,Other_Region,Other_Region
iccat,2019,6,PAN,27600.0,0,1.2,-11.8,Other_Region,Other_Region
iccat,2018,8,MEX,672.0,0,3.8,-19.4,Other_Region,Other_Region
iccat,2019,10,MEX,576.0,0,3.8,-19.4,Other_Region,Other_Region
iccat,2018,12,MEX,576.0,0,4.6,-20.2,Other_Region,Other_Region
iccat,2017,5,ITA,2000.0,0,7.6,1.6,Other_Region,Other_Region
iccat,2017,7,ZAF,4000.0,0,-7.6,3.4,South_Atlantic,9
iccat,2017,7,ZAF,3196.0,0,-8.2,3.8,South_Atlantic,9
iccat,2017,7,ZAF,10000.0,0,-8.2,3.8,South_Atlantic,9
iccat,2017,7,ZAF,4800.0,0,-8.2,3.8,South_Atlantic,9
iccat,2019,3,PAN,28600.0,0,1.4,-10.2,Other_Region,Other_Region
iccat,2019,8,PAN,12400.0,0,1.4,-9.6,Other_Region,Other_Region
iccat,2019,10,PAN,18300.0,0,1.4,-11.6,Other_Region,Other_Region
iccat,2018,7,ZAF,13200.0,0,-7.4,2.8,South_Atlantic,9
iccat,2019,5,ZAF,3400.0,0,-7.4,3.2,South_Atlantic,9
iccat,2019,5,ZAF,5450.0,0,-7.4,3.2,South_Atlantic,9
iccat,2019,6,PAN,2900.0,0,0.8,-8.4,Other_Region,Other_Region
iccat,2019,11,PAN,10800.0,0,1.6,-11.0,Other_Region,Other_Region
iccat,2018,3,ZAF,1600.0,0,-7.2,3.0,South_Atlantic,9
iccat,2019,1,ZAF,2342.0,0,-7.2,3.0,South_Atlantic,9
iccat,2019,1,ZAF,2497.0,0,-7.2,3.0,South_Atlantic,9
iccat,2019,1,ZAF,1400.0,0,-7.2,3.0,South_Atlantic,9
iccat,2018,11,JPN,169604.0,56,11.0,-4.0,Other_Region,Other_Region
,2017,7,PRT,0.0,1,9.0,-5.0,Other_Region,Other_Region
,2019,6,ESP,0.0,3,9.0,-2.0,Other_Region,Other_Region
,2018,9,PRT,0.0,1,9.0,-2.0,Other_Region,Other_Region
,2018,5,JPN,0.0,1,-10.0,31.0,South_Pacific,7
,2018,9,CAN,0.0,1,10.0,-11.0,Other_Region,Other_Region
wcpfc,2017,4,,0.0,0,-10.0,31.0,South_Pacific,7
wcpfc,2019,3,,0.0,0,-10.0,34.0,South_Pacific,6
iccat,2018,4,MEX,12668.0,0,4.8,-20.0,North_Pacific,Other_Region
iccat,2019,1,PAN,28800.0,0,1.2,-10.2,Other_Region,Other_Region
iccat,2019,3,PAN,42200.0,0,1.2,-10.2,Other_Region,Other_Region
iccat,2017,12,ZAF,1000.0,0,-7.6,3.4,South_Atlantic,9
iccat,2017,12,ZAF,2800.0,0,-7.6,3.4,South_Atlantic,9
iccat,2019,3,ZAF,8950.0,0,-8.2,3.8,South_Atlantic,9
iccat,2019,3,ZAF,13760.0,0,-8.2,3.8,South_Atlantic,9
iccat,2019,7,PAN,11800.0,0,2.2,-11.2,Other_Region,Other_Region
iccat,2018,7,MEX,1104.0,0,4.4,-19.8,Other_Region,Other_Region
iccat,2017,7,PRT,320860.0,0,6.4,-4.4,Other_Region,Other_Region
iccat,2019,1,PRT,15000.0,0,6.4,-4.4,Other_Region,Other_Region
iccat,2019,12,PRT,1000.0,0,6.4,-4.4,Other_Region,Other_Region
iccat,2017,4,ZAF,1350.0,0,-7.4,3.0,South_Atlantic,9
iccat,2019,5,PAN,5400.0,0,0.2,-8.6,Other_Region,Other_Region
iccat,2019,3,PAN,18900.0,0,1.6,-11.4,Other_Region,Other_Region
iccat,2019,10,PAN,13200.0,0,1.8,-10.0,Other_Region,Other_Region
iccat,2018,4,JPN,12480.0,2,-10.0,0.0,South_Atlantic,9
,2018,5,CAN,0.0,1,10.0,-11.0,Other_Region,Other_Region
,2018,7,ESP,0.0,1,10.0,-3.0,Other_Region,Other_Region
,2018,6,CAN,0.0,1,12.0,-13.0,Other_Region,Other_Region
iccat,2019,10,JPN,70706.0,22,11.0,-6.0,Other_Region,Other_Region
iccat,2018,1,MEX,5760.0,0,4.8,-18.8,Other_Region,Other_Region
iccat,2018,12,MEX,1282.0,0,4.8,-20.2,North_Pacific,Other_Region
iccat,2019,12,MEX,1008.0,0,4.8,-19.8,Other_Region,Other_Region
iccat,2019,5,MEX,62740.0,0,3.8,-20.0,Other_Region,Other_Region
iccat,2019,7,PAN,23200.0,0,1.4,-10.4,Other_Region,Other_Region
iccat,2019,4,PAN,2500.0,0,2.2,-11.2,Other_Region,Other_Region
iccat,2019,11,MEX,4478.0,0,4.4,-20.0,Other_Region,Other_Region
iccat,2018,8,ZAF,5200.0,0,-7.4,3.2,South_Atlantic,9
iccat,2019,8,PAN,22400.0,0,0.4,-9.0,Other_Region,Other_Region
iccat,2018,3,MEX,672.0,0,3.6,-19.8,Other_Region,Other_Region
iccat,2018,11,MEX,288.0,0,4.2,-19.8,Other_Region,Other_Region
iccat,2019,5,MEX,11692.0,0,4.2,-20.0,Other_Region,Other_Region
iccat,2019,10,ZAF,1100.0,0,-8.4,3.8,South_Atlantic,9
iccat,2019,5,PAN,40800.0,0,1.8,-11.6,Other_Region,Other_Region
iccat,2019,9,PAN,58400.0,0,1.8,-11.0,Other_Region,Other_Region
iccat,2019,10,PAN,48800.0,0,1.8,-11.2,Other_Region,Other_Region
,2017,8,ESP,0.0,36,9.0,-9.0,Other_Region,Other_Region
,2018,7,TWN,0.0,1,-10.0,24.0,Other_Region,Other_Region
,2018,8,ESP,0.0,10,9.0,-7.0,Other_Region,Other_Region
iccat,2018,4,JPN,19800.0,3,-10.0,-1.0,South_Atlantic,9
,2019,1,CHN,0.0,4,-15.0,-6.0,Other_Region,Other_Region
,2017,10,ESP,0.0,1,9.0,-6.0,Other_Region,Other_Region
,2019,4,CHN,0.0,1,13.0,-1.0,Other_Region,Other_Region
,2018,4,BEL,0.0,1,-12.0,-14.0,Other_Region,Other_Region
,2017,8,CAN,0.0,1,9.0,-11.0,Other_Region,Other_Region
iccat,2019,4,PAN,16200.0,0,0.6,-9.0,Other_Region,Other_Region
iccat,2019,3,MEX,1122.0,0,4.6,-19.8,Other_Region,Other_Region
iccat,2018,11,ZAF,1500.0,0,-7.6,3.0,South_Atlantic,9
iccat,2018,2,MEX,5871.0,0,4.4,-20.2,Other_Region,Other_Region
iccat,2019,2,PAN,13600.0,0,0.8,-10.0,Other_Region,Other_Region
iccat,2019,4,PAN,59900.0,0,1.6,-11.6,Other_Region,Other_Region
iccat,2018,6,MEX,672.0,0,3.6,-19.8,Other_Region,Other_Region
iccat,2018,5,MEX,16824.0,0,4.2,-20.0,Other_Region,Other_Region
iccat,2018,7,MEX,6114.0,0,4.2,-19.4,Other_Region,Other_Region
iccat,2019,8,PAN,10100.0,0,1.8,-11.8,Other_Region,Other_Region
iccat,2019,10,PAN,110300.0,0,1.8,-11.4,Other_Region,Other_Region
,2017,11,ESP,0.0,32,9.0,-5.0,Other_Region,Other_Region
,2018,4,KOR,0.0,2,-10.0,-2.0,South_Atlantic,9
iccat,2018,9,JPN,40209.0,16,11.0,-5.0,Other_Region,Other_Region
iccat,2018,1,MEX,1776.0,0,4.8,-19.2,Other_Region,Other_Region
iccat,2018,9,MEX,560.0,0,4.8,-20.2,North_Pacific,Other_Region
iccat,2017,4,ZAF,10950.0,0,-7.8,3.4,South_Atlantic,9
iccat,2017,9,ZAF,2961.0,0,-7.8,3.4,South_Atlantic,9
iccat,2017,9,ZAF,13400.0,0,-7.8,3.4,South_Atlantic,9
iccat,2017,9,ZAF,4700.0,0,-7.8,3.4,South_Atlantic,9
iccat,2019,7,MEX,20781.0,0,3.8,-19.8,Other_Region,Other_Region
iccat,2017,7,PRT,8000.0,0,7.6,-6.4,Other_Region,Other_Region
iccat,2019,3,PAN,5400.0,0,1.4,-11.0,Other_Region,Other_Region
iccat,2018,10,MEX,5944.0,0,4.4,-19.6,Other_Region,Other_Region
iccat,2019,11,MEX,576.0,0,4.4,-19.0,Other_Region,Other_Region
iccat,2019,7,ZAF,3100.0,0,-7.4,2.8,South_Atlantic,9
iccat,2019,7,ZAF,21133.0,0,-7.4,2.8,South_Atlantic,9
iccat,2019,8,PAN,19200.0,0,0.8,-9.0,Other_Region,Other_Region
iccat,2019,8,PAN,17100.0,0,1.6,-9.8,Other_Region,Other_Region
iccat,2019,11,PAN,20600.0,0,1.6,-11.2,Other_Region,Other_Region
iccat,2018,9,MEX,5501.0,0,4.2,-20.2,Other_Region,Other_Region
iccat,2019,6,MEX,3456.0,0,4.2,-20.2,Other_Region,Other_Region
iccat,2019,11,MEX,912.0,0,4.2,-19.8,Other_Region,Other_Region
iccat,2018,9,ZAF,4500.0,0,-7.2,3.2,South_Atlantic,9
iccat,2019,4,PAN,90300.0,0,1.8,-11.6,Other_Region,Other_Region
iccat,2019,10,JPN,446355.0,158,11.0,-5.0,Other_Region,Other_Region
,2017,12,CHN,0.0,1,12.0,2.0,Other_Region,Other_Region
iccat,2018,4,MEX,1152.0,0,4.8,-18.4,Other_Region,Other_Region
iccat,2019,2,PAN,69600.0,0,1.2,-10.4,Other_Region,Other_Region
iccat,2019,5,PAN,24200.0,0,1.2,-10.4,Other_Region,Other_Region
iccat,2019,6,PAN,5800.0,0,1.2,-8.4,Other_Region,Other_Region
iccat,2018,10,ZAF,17300.0,0,-7.6,3.2,South_Atlantic,9
iccat,2018,11,ZAF,5200.0,0,-7.6,3.2,South_Atlantic,9
iccat,2019,5,PAN,12000.0,0,1.4,-11.6,Other_Region,Other_Region
iccat,2019,10,PAN,21700.0,0,1.4,-9.8,Other_Region,Other_Region
iccat,2019,10,PAN,4800.0,0,2.2,-11.4,Other_Region,Other_Region
iccat,2019,2,PAN,59000.0,0,1.6,-11.0,Other_Region,Other_Region
iccat,2019,6,PAN,51000.0,0,1.6,-11.8,Other_Region,Other_Region
iccat,2019,10,PAN,5800.0,0,1.6,-8.8,Other_Region,Other_Region
iccat,2019,4,MEX,560.0,0,3.6,-20.0,Other_Region,Other_Region
iccat,2018,6,MEX,16013.0,0,4.2,-19.8,Other_Region,Other_Region
iccat,2018,11,MEX,3640.0,0,4.2,-19.6,Other_Region,Other_Region
iccat,2019,1,PAN,36600.0,0,1.8,-11.0,Other_Region,Other_Region
,2017,10,CHN,0.0,1,10.0,-7.0,Other_Region,Other_Region
,2018,7,TWN,0.0,2,-10.0,34.0,South_Pacific,6
iccat,2019,9,JPN,2120.0,4,11.0,-5.0,Other_Region,Other_Region
,2017,10,CHN,0.0,1,-15.0,6.0,Other_Region,Other_Region
,2018,5,CHN,0.0,1,-10.0,-13.0,South_Atlantic,10
iccat,2018,5,MEX,1152.0,0,4.8,-18.8,Other_Region,Other_Region
iccat,2017,11,ZAF,4800.0,0,-7.8,3.4,South_Atlantic,9
iccat,2017,11,ZAF,4900.0,0,-7.8,3.4,South_Atlantic,9
iccat,2017,11,ZAF,1200.0,0,-7.8,3.4,South_Atlantic,9
iccat,2019,8,PAN,39800.0,0,0.6,-9.2,Other_Region,Other_Region
iccat,2019,3,MEX,500.0,0,3.8,-19.8,Other_Region,Other_Region
iccat,2019,9,MEX,624.0,0,3.8,-20.2,Other_Region,Other_Region
iccat,2019,7,PRT,1500.0,0,6.4,-4.4,Other_Region,Other_Region
iccat,2019,5,PAN,2500.0,0,0.2,-8.8,Other_Region,Other_Region
iccat,2019,5,PAN,23300.0,0,1.6,-10.2,Other_Region,Other_Region
iccat,2019,8,PAN,112300.0,0,1.6,-11.8,Other_Region,Other_Region
iccat,2017,3,ZAF,1500.0,0,-7.2,1.4,South_Atlantic,9
iccat,2017,8,ZAF,2400.0,0,-7.2,3.0,South_Atlantic,9
iccat,2017,11,ZAF,1500.0,0,-7.2,3.8,South_Atlantic,9
iccat,2019,12,ZAF,1500.0,0,-7.2,3.0,South_Atlantic,9
iccat,2019,6,PAN,7200.0,0,1.8,-10.4,Other_Region,Other_Region
,2019,11,JPN,0.0,2,9.0,-4.0,Other_Region,Other_Region
,2019,6,CHN,0.0,1,-10.0,-13.0,South_Atlantic,10
,2019,6,TWN,0.0,1,10.0,-20.0,North_Pacific,Other_Region
,2018,12,ESP,0.0,1,9.0,-4.0,Other_Region,Other_Region
,2019,4,CHN,0.0,1,14.0,-4.0,Other_Region,Other_Region
,2017,8,PRT,0.0,6,9.0,-2.0,Other_Region,Other_Region
